YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,SP_CODE,BLADE,OBS_CODE,NOTES,TAXON_GENUS,TAXON_SPECIES,SIZE,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2010,10,2010-10-12,"""NAPL""",10,CONTINUOUS REMOVAL,"""PTCA""",4,75,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,10,2010-10-12,"""NAPL""",10,CONTINUOUS REMOVAL,"""PTCA""",5,75,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,10,2010-10-12,"""NAPL""",10,CONTINUOUS REMOVAL,"""PTCA""",5,75,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,10,2010-10-12,"""NAPL""",10,CONTINUOUS REMOVAL,"""PTCA""",6,75,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,10,2010-10-12,"""NAPL""",10,CONTINUOUS REMOVAL,"""PTCA""",4,75,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""LAFA""",0,68,"""NO PLANTS""","""Laminaria""","""farlowii""","""(>15cm bld width)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Laminariaceae""","""-99999""","""-99999""","""Oar Weed""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",2,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",3,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",7,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",8,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",10,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",2,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",2,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",8,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",3,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",7,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",3,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",9,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",12,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",7,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",11,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",7,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",3,CONTROL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""LAFA""",43,68,"""NO PLANTS""","""Laminaria""","""farlowii""","""(>15cm bld width)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Laminariaceae""","""-99999""","""-99999""","""Oar Weed""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""LAFA""",60,68,"""NO PLANTS""","""Laminaria""","""farlowii""","""(>15cm bld width)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Laminariaceae""","""-99999""","""-99999""","""Oar Weed""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",3,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",1,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",3,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",-99999,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",3,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",8,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",4,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",6,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
2010,11,2010-11-17,"""NAPL""",9,ANNUAL REMOVAL,"""PTCA""",5,68,"""NO PLANTS""","""Pterygophora""","""californica""","""adult stipe(>20 cm lgth >0.5 cm diam)""","""ALGAE""","""SWATH""","""Plantae""","""Phaeophyta""","""Phaeophyceae""","""Laminariales""","""Alariaceae""","""-99999""","""-99999""","""Palm Kelp""","""HARD""","""SESSILE""","""SOLITARY"""
